      t(yr)     Limits    THETA      THETA      THETA     SALT       SALT       SALT      DIC        DIC        DIC        ALK        ALK        ALK           PO4        PO4        PO4       NO3        NO3        NO3         FET        FET        FET        LIG        LIG        LIG        EXPORT     EXPORT     EXPORT     P*       OCPCO2     OCPCO2     OCPCO2     ATPCO2       LDOC       LDOC       LDOC       PB         PB         PB      
          0               2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2200.00000 2100.00000 2400.00000 2350.00000 2350.00000 2400.00000    2.00000    0.00000    2.50000   25.00000    0.00000   35.00000    1.00000    1.00000    1.00000    2.00000    2.00000    2.00000    0.00000    0.00000    0.00000    0.28571  237.33609  313.93736  995.96146  280.00000    2.00000    2.00000    2.00000  100.00000  100.00000  100.00000
      15025        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68188 2104.72464 2357.99729 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58228  267.26153  657.90681  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      15075        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68184 2104.72463 2357.99630 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58219  267.26153  657.90039  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      15125        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68180 2104.72463 2357.99533 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58211  267.26152  657.89412  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      15175        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68177 2104.72463 2357.99439 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58203  267.26152  657.88798  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      15225        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68173 2104.72462 2357.99346 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58195  267.26152  657.88199  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      15275        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68169 2104.72462 2357.99256 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58187  267.26151  657.87613  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      15325        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68166 2104.72462 2357.99168 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58179  267.26151  657.87040  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      15375        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68162 2104.72461 2357.99082 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58172  267.26150  657.86480  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      15425        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68159 2104.72461 2357.98997 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58164  267.26150  657.85933  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      15475        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68155 2104.72461 2357.98915 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58157  267.26149  657.85399  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      15525        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68152 2104.72461 2357.98835 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58150  267.26149  657.84876  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      15575        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68149 2104.72460 2357.98756 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58143  267.26149  657.84365  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      15625        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68146 2104.72460 2357.98679 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58137  267.26148  657.83866  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      15675        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68143 2104.72460 2357.98604 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58130  267.26148  657.83378  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      15725        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68140 2104.72459 2357.98530 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58124  267.26148  657.82901  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      15775        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68137 2104.72459 2357.98459 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58117  267.26147  657.82435  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      15825        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68134 2104.72459 2357.98389 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58111  267.26147  657.81980  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      15875        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68131 2104.72459 2357.98320 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58105  267.26147  657.81535  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      15925        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68129 2104.72459 2357.98253 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58100  267.26146  657.81100  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      15975        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68126 2104.72458 2357.98187 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58094  267.26146  657.80674  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16025        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68124 2104.72458 2357.98123 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58088  267.26146  657.80259  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16075        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68121 2104.72458 2357.98061 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58083  267.26145  657.79852  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16125        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68119 2104.72458 2357.98000 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58078  267.26145  657.79455  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16175        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68116 2104.72457 2357.97940 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58072  267.26145  657.79067  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16225        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68114 2104.72457 2357.97881 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58067  267.26144  657.78688  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16275        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68111 2104.72457 2357.97824 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58062  267.26144  657.78317  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16325        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68109 2104.72457 2357.97769 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58058  267.26144  657.77955  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16375        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68107 2104.72457 2357.97714 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58053  267.26144  657.77601  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16425        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68105 2104.72457 2357.97661 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58048  267.26143  657.77255  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16475        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68103 2104.72456 2357.97609 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58044  267.26143  657.76916  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16525        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68101 2104.72456 2357.97558 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58039  267.26143  657.76586  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16575        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68099 2104.72456 2357.97508 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58035  267.26143  657.76263  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16625        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68097 2104.72456 2357.97459 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58031  267.26142  657.75947  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16675        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68095 2104.72456 2357.97412 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58027  267.26142  657.75638  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16725        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68093 2104.72456 2357.97365 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58023  267.26142  657.75336  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16775        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68091 2104.72455 2357.97320 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58019  267.26142  657.75041  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16825        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68089 2104.72455 2357.97275 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58015  267.26141  657.74753  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16875        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68088 2104.72455 2357.97232 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58011  267.26141  657.74472  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16925        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68086 2104.72455 2357.97190 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58007  267.26141  657.74196  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      16975        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68084 2104.72455 2357.97148 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58004  267.26141  657.73927  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17025        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68083 2104.72455 2357.97108 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.58000  267.26141  657.73664  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17075        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68081 2104.72455 2357.97068 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57997  267.26140  657.73407  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17125        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68079 2104.72454 2357.97029 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57993  267.26140  657.73156  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17175        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68078 2104.72454 2357.96992 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57990  267.26140  657.72910  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17225        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68076 2104.72454 2357.96955 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57987  267.26140  657.72670  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17275        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68075 2104.72454 2357.96918 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57984  267.26140  657.72436  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17325        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68073 2104.72454 2357.96883 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57981  267.26140  657.72207  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17375        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68072 2104.72454 2357.96849 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57978  267.26139  657.71983  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17425        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68071 2104.72454 2357.96815 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57975  267.26139  657.71764  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17475        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68069 2104.72454 2357.96782 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57972  267.26139  657.71549  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17525        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68068 2104.72453 2357.96750 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57969  267.26139  657.71340  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17575        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68067 2104.72453 2357.96718 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57966  267.26139  657.71136  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17625        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68066 2104.72453 2357.96687 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57964  267.26139  657.70936  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17675        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68064 2104.72453 2357.96657 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57961  267.26138  657.70741  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17725        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68063 2104.72453 2357.96628 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57958  267.26138  657.70550  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17775        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68062 2104.72453 2357.96599 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57956  267.26138  657.70363  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17825        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68061 2104.72453 2357.96571 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57954  267.26138  657.70181  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17875        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68060 2104.72453 2357.96544 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57951  267.26138  657.70003  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17925        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68059 2104.72453 2357.96517 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57949  267.26138  657.69828  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      17975        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68058 2104.72453 2357.96491 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57947  267.26138  657.69658  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      18025        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68057 2104.72452 2357.96465 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57944  267.26138  657.69492  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      18075        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68056 2104.72452 2357.96440 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57942  267.26137  657.69329  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      18125        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68055 2104.72452 2357.96415 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57940  267.26137  657.69170  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      18175        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68054 2104.72452 2357.96391 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57938  267.26137  657.69015  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      18225        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68053 2104.72452 2357.96368 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57936  267.26137  657.68863  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      18275        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68052 2104.72452 2357.96345 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57934  267.26137  657.68714  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
      18325        324    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2265.68051 2104.72452 2357.96323 2397.97785 2392.51756 2399.46124    2.13303    0.31301    2.50386   29.16036    0.04003   35.09368    0.00160    0.47690    0.34412   11.42765    8.33629    0.34421    0.28755    1.34070   -1.62825    0.16907  282.57932  267.26137  657.68569  280.00000    3.44958   23.27788    1.21807    4.17497  238.72633   12.55507
