      t(yr)     Limits    THETA      THETA      THETA     SALT       SALT       SALT      DIC        DIC        DIC        ALK        ALK        ALK           PO4        PO4        PO4       NO3        NO3        NO3         FET        FET        FET        LIG        LIG        LIG        EXPORT     EXPORT     EXPORT     P*       OCPCO2     OCPCO2     OCPCO2     ATPCO2       LDOC       LDOC       LDOC       PB         PB         PB      
      24875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61830 2099.71264 2355.25071 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52105  263.00593  641.41958  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      24925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61830 2099.71264 2355.25070 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52105  263.00593  641.41950  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      24975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25069 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52105  263.00593  641.41943  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25068 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52105  263.00593  641.41936  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25067 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52105  263.00593  641.41929  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25066 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52104  263.00593  641.41922  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25065 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52104  263.00593  641.41915  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25064 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52104  263.00593  641.41908  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25063 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52104  263.00593  641.41902  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25062 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52104  263.00593  641.41896  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25061 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52104  263.00593  641.41890  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25060 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52104  263.00593  641.41884  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25059 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52104  263.00593  641.41878  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25058 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52104  263.00593  641.41872  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25057 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52104  263.00593  641.41867  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25056 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52104  263.00593  641.41861  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25055 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52104  263.00593  641.41856  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25054 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52104  263.00593  641.41851  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25054 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52103  263.00593  641.41846  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25053 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52103  263.00593  641.41841  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25052 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52103  263.00593  641.41836  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25051 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52103  263.00592  641.41831  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      25975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25051 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52103  263.00592  641.41826  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25050 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52103  263.00592  641.41822  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25049 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52103  263.00592  641.41817  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25049 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52103  263.00592  641.41813  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25048 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52103  263.00592  641.41809  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25047 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52103  263.00592  641.41805  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25047 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52103  263.00592  641.41801  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25046 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52103  263.00592  641.41797  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25045 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52103  263.00592  641.41793  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25045 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52103  263.00592  641.41789  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61829 2099.71264 2355.25044 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52103  263.00592  641.41785  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25044 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52103  263.00592  641.41782  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25043 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52103  263.00592  641.41778  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25042 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41775  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25042 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41771  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25041 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41768  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25041 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41765  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25040 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41762  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25040 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41759  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25039 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41756  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      26975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25039 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41753  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25038 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41750  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25038 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41747  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25038 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41744  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25037 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41742  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25037 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41739  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25036 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41736  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25036 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41734  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25036 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41731  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25035 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41729  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25035 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41727  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25034 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41724  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25034 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41722  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25034 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41720  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25033 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41718  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25033 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41716  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25033 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41714  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25032 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41712  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25032 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41710  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25032 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41708  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      27975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25032 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52102  263.00592  641.41706  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      28025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25031 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41704  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      28075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25031 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41703  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      28125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25031 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41701  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      28175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25030 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41699  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
      28225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.61828 2099.71264 2355.25030 2399.09059 2390.01916 2399.29274    2.46404    0.31367    2.51456   34.45642    0.05066   35.26480    0.00021    0.05004    0.04066    1.51637    1.82407    0.04065    0.03918    1.68563   -1.72480    0.02292  285.52101  263.00592  641.41697  280.00000    0.40841   10.62412    0.10128    2.64894  416.32848    7.86853
