      t(yr)     Limits    THETA      THETA      THETA     SALT       SALT       SALT      DIC        DIC        DIC        ALK        ALK        ALK           PO4        PO4        PO4       NO3        NO3        NO3         FET        FET        FET        LIG        LIG        LIG        EXPORT     EXPORT     EXPORT     P*       OCPCO2     OCPCO2     OCPCO2     ATPCO2       LDOC       LDOC       LDOC       PB         PB         PB      
      29725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91322 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38375  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      29775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91322 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38375  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      29825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91321 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38374  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      29875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91321 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38373  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      29925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91321 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38372  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      29975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91321 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38372  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91321 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38371  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91321 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38370  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91321 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38369  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91321 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38369  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91320 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38368  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91320 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38367  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91320 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38367  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91320 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38366  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91320 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38366  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91320 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38365  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91320 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38364  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91320 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38364  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91320 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38363  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91320 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38363  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91320 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38362  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91319 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38362  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91319 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38361  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91319 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38361  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91319 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38360  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      30975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91319 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38360  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91319 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38359  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91319 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38359  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91319 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38358  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91319 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38358  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91319 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38357  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91319 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38357  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91319 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38357  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91319 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38356  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91319 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38356  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38355  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38355  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38355  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38354  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38354  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38354  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38353  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38353  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38353  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38352  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      31975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38352  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38352  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38352  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32125        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38351  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32175        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38351  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32225        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38351  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32275        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38350  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32325        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38350  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32375        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38350  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32425        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38350  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32475        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38350  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32525        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91318 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38349  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32575        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38349  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32625        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38349  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32675        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38349  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32725        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38348  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32775        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38348  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32825        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38348  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32875        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38348  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32925        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38348  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      32975        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38347  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      33025        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38347  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
      33075        323    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2267.85544 2099.20647 2354.91317 2399.23048 2389.84137 2399.27876    2.50335    0.31375    2.51539   35.08553    0.05179   35.27818    0.00005    0.00489    0.00421    0.28242    1.61708    0.00419    0.00934    1.72229   -1.73163    0.00546  285.87303  262.49684  639.38347  280.00000    0.08562    9.72386    0.00996    2.58533  427.96640    7.52620
