      t(yr)     Limits    THETA      THETA      THETA     SALT       SALT       SALT      DIC        DIC        DIC        ALK        ALK        ALK           PO4        PO4        PO4       NO3        NO3        NO3         FET        FET        FET        LIG        LIG        LIG        EXPORT     EXPORT     EXPORT     P*       OCPCO2     OCPCO2     OCPCO2     ATPCO2       LDOC       LDOC       LDOC       PB         PB         PB      
     665000        224    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2251.15619 2116.82641 2373.42810 2388.03826 2387.87974 2399.48582    0.32142    0.31053    2.51052    0.17464    0.00038   35.20019  954.68786  956.76777  956.87825 ********** ********** **********    1.80178    0.01290   -1.81468    0.99504  266.08355  291.11585  767.10171  280.00000    0.36093    0.06355    0.59027  519.61071  258.92548  632.66974
     675000        224    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2251.15619 2116.82641 2373.42810 2388.03826 2387.87974 2399.48582    0.32142    0.31053    2.51052    0.17464    0.00038   35.20019  969.07679  971.15670  971.26719 ********** ********** **********    1.80178    0.01290   -1.81468    0.99504  266.08355  291.11585  767.10171  280.00000    0.36093    0.06355    0.59027  519.61071  258.92548  632.66974
     685000        224    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2251.15619 2116.82641 2373.42810 2388.03826 2387.87974 2399.48582    0.32142    0.31053    2.51052    0.17464    0.00038   35.20019  983.46573  985.54563  985.65612 ********** ********** **********    1.80178    0.01290   -1.81468    0.99504  266.08355  291.11585  767.10171  280.00000    0.36093    0.06355    0.59027  519.61071  258.92548  632.66974
     695000        224    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2251.15619 2116.82641 2373.42810 2388.03826 2387.87974 2399.48582    0.32142    0.31053    2.51052    0.17464    0.00038   35.20019  997.85466  999.93457 1000.04505 ********** ********** **********    1.80178    0.01290   -1.81468    0.99504  266.08355  291.11585  767.10171  280.00000    0.36093    0.06355    0.59027  519.61071  258.92548  632.66974
     705000        224    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2251.15619 2116.82641 2373.42810 2388.03826 2387.87974 2399.48582    0.32142    0.31053    2.51052    0.17464    0.00038   35.20019 1012.24360 1014.32350 1014.43399 ********** ********** **********    1.80178    0.01290   -1.81468    0.99504  266.08355  291.11585  767.10171  280.00000    0.36093    0.06355    0.59027  519.61071  258.92548  632.66974
     715000        224    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2251.15619 2116.82641 2373.42810 2388.03826 2387.87974 2399.48582    0.32142    0.31053    2.51052    0.17464    0.00038   35.20019 1026.63254 1028.71244 1028.82293 ********** ********** **********    1.80178    0.01290   -1.81468    0.99504  266.08355  291.11585  767.10171  280.00000    0.36093    0.06355    0.59027  519.61071  258.92548  632.66974
     725000        224    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2251.15619 2116.82641 2373.42810 2388.03826 2387.87974 2399.48582    0.32142    0.31053    2.51052    0.17464    0.00038   35.20019 1041.02147 1043.10138 1043.21187 ********** ********** **********    1.80178    0.01290   -1.81468    0.99504  266.08355  291.11585  767.10171  280.00000    0.36093    0.06355    0.59027  519.61071  258.92548  632.66974
     735000        224    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2251.15619 2116.82641 2373.42810 2388.03826 2387.87974 2399.48582    0.32142    0.31053    2.51052    0.17464    0.00038   35.20019 1055.41041 1057.49032 1057.60081 ********** ********** **********    1.80178    0.01290   -1.81468    0.99504  266.08355  291.11585  767.10171  280.00000    0.36093    0.06355    0.59027  519.61071  258.92548  632.66974
     745000        224    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2251.15619 2116.82641 2373.42810 2388.03826 2387.87974 2399.48582    0.32142    0.31053    2.51052    0.17464    0.00038   35.20019 1069.79935 1071.87926 1071.98975 ********** ********** **********    1.80178    0.01290   -1.81468    0.99504  266.08355  291.11585  767.10171  280.00000    0.36093    0.06355    0.59027  519.61071  258.92548  632.66974
     755000        224    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2251.15619 2116.82641 2373.42810 2388.03826 2387.87974 2399.48582    0.32142    0.31053    2.51052    0.17464    0.00038   35.20019 1084.18830 1086.26820 1086.37869 ********** ********** **********    1.80178    0.01290   -1.81468    0.99504  266.08355  291.11585  767.10171  280.00000    0.36093    0.06355    0.59027  519.61071  258.92548  632.66974
     765000        224    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2251.15619 2116.82641 2373.42810 2388.03826 2387.87974 2399.48582    0.32142    0.31053    2.51052    0.17464    0.00038   35.20019 1098.57724 1100.65714 1100.76763 ********** ********** **********    1.80178    0.01290   -1.81468    0.99504  266.08355  291.11585  767.10171  280.00000    0.36093    0.06355    0.59027  519.61071  258.92548  632.66974
     775000        224    2.00000   20.00000    4.00000   34.00000   35.50000   34.75000 2251.15619 2116.82641 2373.42810 2388.03826 2387.87974 2399.48582    0.32142    0.31053    2.51052    0.17464    0.00038   35.20019 1112.96618 1115.04609 1115.15657 ********** ********** **********    1.80178    0.01290   -1.81468    0.99504  266.08355  291.11585  767.10171  280.00000    0.36093    0.06355    0.59027  519.61071  258.92548  632.66974
